7.06041,43.6181
7.05953,43.6255
7.05573,43.5964
7.09341,43.6002
7.10173,43.6256
7.09735,43.6262
7.05221,43.6005
7.08054,43.6122
7.09866,43.627
7.06569,43.6266
7.10236,43.6063
7.05248,43.6213
7.08997,43.6208
7.09779,43.6038
7.08417,43.6213
7.0576,43.5935
7.07414,43.6228
7.05345,43.6065
7.10191,43.596
7.09028,43.6262
7.08779,43.6138
7.07205,43.6005
7.08195,43.6009
7.09793,43.6262
7.06884,43.603
7.10156,43.6243
7.09834,43.6262
7.09006,43.6037
7.0987,43.6127
7.09506,43.6256
7.08625,43.5935
7.07831,43.6239
7.10049,43.6072
7.0889,43.6089
7.09027,43.6145
7.05635,43.5967
7.09162,43.6067
7.05311,43.6144
7.09902,43.623
7.0703,43.6108
7.05505,43.5973
7.0515,43.6112
7.07998,43.6063
7.09592,43.5983
7.08227,43.6025
7.07937,43.6223
7.05177,43.5977
7.05131,43.5949
7.08305,43.6079
7.07589,43.602
7.09361,43.5996
7.06761,43.6217
7.098,43.5988
7.06069,43.6118
7.0911,43.6071
7.08052,43.6203
7.05791,43.6155
7.09197,43.6163
7.05137,43.6035
7.06636,43.6009
7.05484,43.613
7.05696,43.5987
7.0993,43.6196
7.05597,43.6257
7.07951,43.6085
7.09738,43.6261
7.08307,43.6259
7.05686,43.5984
7.06621,43.6029
7.06751,43.6232
7.08378,43.6265
7.05211,43.5963
7.07215,43.6125
7.06354,43.6132
7.07067,43.6095
7.0818,43.6015
7.07656,43.6206
7.07087,43.611
7.05764,43.593
7.08379,43.6163
7.07354,43.6265
7.07578,43.6233
7.09999,43.6222
7.08018,43.6031
7.06962,43.6171
7.10269,43.6234
7.05291,43.6247
7.06075,43.6041
7.06696,43.626
7.08702,43.6131
7.05859,43.6195
7.09902,43.6068
7.06208,43.5998
7.05206,43.624
7.06582,43.6271
7.05463,43.61
7.07523,43.6129
7.05451,43.5937
7.08405,43.608
7.08277,43.6061
7.08799,43.6217
7.08327,43.616
7.07688,43.6204
7.07812,43.6229
7.0933,43.5985
7.07999,43.6205
7.07762,43.6061
7.09084,43.6091
7.09203,43.595
7.09173,43.6246
7.09312,43.6008
7.0924,43.6023
7.06914,43.6019
7.05263,43.5976
7.0971,43.6225
7.07775,43.5948
7.07899,43.5954
7.07038,43.5935
7.1001,43.6027
7.06886,43.6065
7.07279,43.6199
7.05567,43.6131
7.10127,43.6036
7.05876,43.6103
7.06578,43.5974
7.09749,43.6085
7.09139,43.5977
7.09357,43.5966
7.06966,43.6256
7.09365,43.6013
7.0993,43.6171
7.05848,43.5996
7.05903,43.6067
7.05808,43.613
7.08529,43.5999
7.06897,43.6009
7.05725,43.5936
7.09981,43.6264
7.07635,43.601
7.05608,43.6205
7.06829,43.6031
7.05292,43.6161
7.10231,43.6135
7.07448,43.6259
7.098,43.6278
7.10172,43.5959
7.08528,43.6119
7.08625,43.6163
7.0905,43.6018
7.06798,43.611
7.08156,43.6178
7.09126,43.6198
7.0926,43.5971
7.0984,43.6135
7.10069,43.607
7.06439,43.6214
7.08747,43.5933
7.08228,43.6028
7.08203,43.6281
7.064,43.5976
7.05287,43.6083
7.06086,43.6011
7.07145,43.6173
7.07912,43.6219
7.07413,43.5943
7.05809,43.6267
7.09171,43.6167
7.07683,43.6268
7.06309,43.615
7.06538,43.6186
7.0539,43.6205
7.07785,43.5984
7.05684,43.6231
7.06155,43.6044
7.09272,43.6249
7.07125,43.625
7.09596,43.621
7.08298,43.6035
7.05676,43.6207
7.05542,43.6009
7.09279,43.6184
7.07512,43.6276
7.08151,43.6255
7.07049,43.6086
7.08704,43.6144
7.06762,43.626
7.0739,43.5952
7.07086,43.6
7.0725,43.6186
7.07547,43.6073
7.0591,43.5933
7.06943,43.6041
7.05878,43.6242
7.0572,43.6182
7.09426,43.6002
7.06908,43.6036
7.06769,43.6063
7.0537,43.606
7.0708,43.6012
7.05809,43.6111
7.10148,43.6031
7.06336,43.6196
7.05732,43.6046
7.06958,43.6135
7.08498,43.596
7.09667,43.6004
7.07996,43.6272
7.08006,43.5945
7.07502,43.6105
7.07208,43.6203
7.09954,43.5955
7.09888,43.6168
7.10219,43.622
7.05641,43.5961
7.10117,43.6248
7.09681,43.6231
7.07329,43.6004
7.07996,43.628
7.07833,43.6191
7.06081,43.5983
7.05855,43.6118
7.0861,43.6013
7.1005,43.6257
7.05298,43.6147
7.09707,43.6062
7.0845,43.6271
7.07805,43.6012
7.05196,43.6014
7.08604,43.6076
7.09836,43.599
7.05719,43.6052
7.06491,43.6146
7.09961,43.624
7.0523,43.6239
7.05404,43.6151
7.07967,43.6151
7.06807,43.6205
7.0773,43.5942
7.05193,43.6143
7.09019,43.5993
7.05526,43.6201
7.08814,43.6025
7.08587,43.5955
7.09486,43.5974
7.09116,43.5948
7.0953,43.6176
7.06902,43.6133
7.0643,43.5988
7.08009,43.6252
7.07206,43.5955
7.0791,43.6085
7.05728,43.6186
7.09482,43.6105
7.07938,43.6277
7.07185,43.6224
7.10201,43.6269
7.06207,43.624
7.06844,43.6238
7.06123,43.6053
7.05944,43.617
7.09589,43.6135
7.07477,43.6126
7.07745,43.617
7.05369,43.6124
7.08044,43.6249
7.06692,43.6179
7.0911,43.6279
7.09308,43.6159
7.08185,43.6243
7.1025,43.6034
7.07617,43.6141
7.099,43.6276
7.08445,43.5943
7.06724,43.6212
7.10029,43.6031
7.05313,43.611
7.0922,43.6273
7.0526,43.6024
7.05776,43.6258
7.0955,43.6217
7.07272,43.5976
7.09248,43.597
7.10133,43.6145
7.09483,43.6219
7.08283,43.6246
7.06434,43.5944
7.10298,43.6221
7.07196,43.604
7.08345,43.5972
7.08238,43.6252
7.0937,43.6255
7.09553,43.6224
7.05932,43.6245
7.06871,43.6012
7.09468,43.6172
7.057,43.594
7.07501,43.623
7.08539,43.603
7.06787,43.6268
7.0867,43.6233
7.09362,43.628
7.05554,43.6179
7.07252,43.6204
7.06002,43.6241
7.06266,43.6124
7.08043,43.5971
7.08658,43.6061
7.0792,43.5975
7.07779,43.6012
7.06366,43.6094
7.06397,43.6241
7.06491,43.5981
7.06372,43.5942
7.07787,43.6019
7.07439,43.6092
7.07651,43.6237
7.05219,43.6072
7.0581,43.6155
7.0595,43.6225
7.10212,43.6081
7.09129,43.6089
7.05201,43.6206
7.09389,43.6047
7.08805,43.5972
7.06305,43.6202
7.07018,43.6074
7.05122,43.6141
7.10275,43.6191
7.07397,43.6075
7.05473,43.6238
7.08329,43.6233
7.08124,43.621
7.09489,43.6019
7.07122,43.6064
7.07272,43.6256
7.05828,43.626
7.08957,43.6188
7.06377,43.5945
7.06121,43.5936
7.07898,43.6054
7.08039,43.607
7.09313,43.5979
7.05652,43.6007
7.08236,43.6141
7.08647,43.6083
7.06062,43.6009
7.0753,43.6012
7.06919,43.6208
7.07633,43.6236
7.0697,43.599
7.05507,43.5975
7.09984,43.6156
7.07567,43.6076
7.06684,43.627
7.07593,43.6203
7.07679,43.6136
7.08533,43.6144
7.0934,43.6147
7.06594,43.6105
7.05158,43.5992
7.05643,43.5957
7.07312,43.6168
7.0529,43.6078
7.05358,43.6229
7.0691,43.6086
7.08475,43.5946
7.06815,43.6233
7.09922,43.6069
7.09759,43.6016
7.05256,43.5989
7.05219,43.6247
7.0865,43.6235
7.05634,43.6135
7.08483,43.6135
7.10005,43.6246
7.05465,43.5984
7.1016,43.5964
7.06161,43.628
7.0692,43.6273
7.06359,43.6152
7.08446,43.627
7.10011,43.6167
7.09147,43.616
7.0844,43.6108
7.05436,43.6053
7.05255,43.627
7.06207,43.6152
7.05764,43.6154
7.09286,43.6157
7.09263,43.601
7.06157,43.6148
7.08373,43.6165
7.06151,43.6127
7.0876,43.6199
7.07565,43.6209
7.09252,43.5995
7.05969,43.6117
7.09131,43.6066
7.07096,43.5993
7.0602,43.6106
7.06638,43.619
7.07056,43.6232
7.05983,43.6039
7.05957,43.5998
7.09003,43.6242
7.05878,43.6222
7.09537,43.5944
7.05586,43.6013
7.05823,43.6231
7.09708,43.6157
7.06161,43.596
7.05852,43.6237
7.09808,43.6272
7.07068,43.6123
7.05853,43.6031
7.08317,43.6059
7.05318,43.6215
7.09866,43.6152
7.10224,43.609
7.07037,43.6103
7.08007,43.6181
7.08554,43.6078
7.07273,43.5941
7.09561,43.5957
7.08793,43.5976
7.07631,43.612
7.10283,43.595
7.07111,43.607
7.08587,43.6095
7.07804,43.6259
7.07251,43.6253
7.06667,43.6042
7.06796,43.5942
7.10111,43.6104
7.07637,43.5969
7.06797,43.6103
7.10202,43.6013
7.05921,43.6046
7.09094,43.6082
7.06432,43.6074
7.05317,43.6025
7.05176,43.5982
7.06955,43.6152
7.09661,43.5994
7.09489,43.6263
7.07005,43.5995
7.09761,43.6053
7.0635,43.6139
7.07032,43.6036
7.06278,43.6097
7.07907,43.609
7.09475,43.6068
7.08517,43.621
7.09445,43.6262
7.07408,43.6281
7.07937,43.6255
7.05482,43.6245
7.09015,43.602
7.07762,43.5929
7.09774,43.616
7.06763,43.5944
7.05974,43.621
7.05264,43.6223
7.08366,43.5957
7.0624,43.621
7.06415,43.6027
7.08597,43.5928
7.05337,43.623
7.07287,43.6129
7.05421,43.6208
7.07182,43.5935
7.06642,43.6178
7.08744,43.6193
7.0942,43.6017
7.102,43.6
7.05322,43.5948
7.08024,43.5983
7.0519,43.6157
7.09856,43.619
7.05275,43.6181
7.09583,43.5937
7.08634,43.6211
7.05865,43.5927
7.06669,43.6124
7.06681,43.6117
7.06552,43.5973
7.06449,43.6194
7.05141,43.6176
7.08089,43.6192
7.07151,43.6269
7.07132,43.6118
7.07777,43.6179
7.05993,43.5936
7.09159,43.5953
7.08696,43.6198
7.06469,43.5946
7.07323,43.6229
7.09879,43.6277
7.08087,43.6017
7.10169,43.6003
7.07891,43.5988
7.05568,43.6223
7.08649,43.6128
7.0924,43.6104
7.1021,43.6099
7.0572,43.6089
7.05255,43.6163
7.05867,43.612
7.06757,43.6099
7.08872,43.6099
7.07929,43.6128
7.05404,43.596
7.0794,43.6169
7.05926,43.6228
7.0828,43.6164
7.08596,43.6001
7.0794,43.6186
7.07644,43.5995
7.07053,43.5985
7.08813,43.625
7.08526,43.6268
7.05511,43.5952
7.07904,43.5985
7.05152,43.6122
7.07045,43.6196
7.10073,43.6244
7.08722,43.5967
7.05904,43.6091
7.05708,43.6157
7.07303,43.6004
7.09716,43.6262
7.06693,43.6037
7.08453,43.6203
7.0998,43.5976
7.08765,43.607
7.09291,43.5998
7.08203,43.6232
7.077,43.5971
7.06632,43.6146
7.076,43.6187
7.06225,43.6131
7.10186,43.6195
7.06924,43.6186
7.09474,43.602
7.06304,43.6218
7.09067,43.6052
7.09418,43.6018
7.08846,43.6197
7.06541,43.5936
7.05376,43.6228
7.0749,43.624
7.06978,43.6014
7.08281,43.6155
7.0872,43.6151
7.05207,43.5949
7.08012,43.6195
7.08264,43.6149
7.07427,43.5979
7.09326,43.6091
7.07216,43.606
7.07322,43.6006
7.09024,43.6265
7.07515,43.5982
7.07078,43.6155
7.07837,43.6109
7.09464,43.6121
7.07188,43.6253
7.06586,43.5928
7.07209,43.6024
7.09025,43.6136
7.09228,43.6251
7.06018,43.6104
7.07771,43.6255
7.05652,43.6226
7.07017,43.6185
7.09027,43.6203
7.09682,43.6069
7.07047,43.6198
7.09886,43.6252
7.05397,43.6085
7.06309,43.6072
7.09132,43.6028
7.06842,43.6129
7.07275,43.5934
7.06075,43.6169
7.06288,43.6242
7.08935,43.5967
7.08044,43.617
7.07185,43.6212
7.09509,43.6205
7.06876,43.6228
7.06908,43.6226
7.09792,43.6225
7.05417,43.5987
7.10284,43.6273
7.05491,43.6261
7.09292,43.6094
7.07636,43.6053
7.09229,43.6084
7.08189,43.604
7.0895,43.6255
7.05782,43.6134
7.06786,43.5986
7.09768,43.6105
7.08355,43.6056
7.10134,43.5986
7.09193,43.6243
7.08417,43.6141
7.10275,43.6052
7.07204,43.628
7.09485,43.6017
7.09032,43.5964
7.06338,43.6113
7.06721,43.6232
7.08572,43.6237
7.09728,43.5971
7.06971,43.6061
7.08033,43.6015
7.0545,43.61
7.06512,43.6185
7.0896,43.5941
7.06264,43.5951
7.07317,43.609
7.0714,43.6036
7.09931,43.6181
7.05202,43.6095
7.0848,43.6165
7.06948,43.5979
7.06833,43.6205
7.07305,43.6135
7.0612,43.6122
7.087,43.6112
7.09489,43.6064
7.05595,43.6016
7.07818,43.594
7.05578,43.6077
7.09321,43.6068
7.06193,43.6125
7.05202,43.6247
7.0634,43.6233
7.08241,43.593
7.08913,43.5966
7.08477,43.6009
7.07343,43.6186
7.07222,43.6275
7.09141,43.5974
7.10145,43.6091
7.09977,43.5942
7.08073,43.6079
7.05427,43.6204
7.08223,43.6175
7.07104,43.5946
7.07549,43.6043
7.09555,43.6264
7.10248,43.5959
7.07649,43.5927
7.05709,43.6031
7.05563,43.5937
7.05709,43.5973
7.05618,43.6056
7.05324,43.6275
7.08854,43.612
7.05134,43.6133
7.09991,43.6223
7.0893,43.61
7.08128,43.611
7.09644,43.6111
7.07289,43.6123
7.06014,43.6166
7.05116,43.628
7.0803,43.6094
7.07146,43.6042
7.05822,43.6191
7.09127,43.614
7.1024,43.616
7.09499,43.6203
7.10016,43.6209
7.07434,43.6091
7.09831,43.6276
7.08047,43.6033
7.05677,43.6106
7.06324,43.611
7.05231,43.6095
7.07509,43.6014
7.10065,43.6141
7.0771,43.6039
7.09613,43.6062
7.05745,43.6217
7.09517,43.6013
7.08069,43.6082
7.09965,43.6155
7.06859,43.6184
7.07205,43.6127
7.06323,43.6013
7.09157,43.6027
7.06663,43.6019
7.08186,43.5992
7.07046,43.6111
7.08776,43.602
7.05204,43.6262
7.1016,43.5946
7.06999,43.6255
7.05853,43.6182
7.07573,43.6258
7.09985,43.595
7.05605,43.6205
7.06613,43.6095
7.09899,43.6012
7.06201,43.6132
7.09368,43.6006
7.06712,43.6094
7.06384,43.606
7.08888,43.5968
7.0739,43.5954
7.09944,43.5976
7.09798,43.6161
7.06891,43.6162
7.05441,43.6101
7.10205,43.5966
7.07974,43.5983
7.06979,43.5994
7.10246,43.6103
7.05704,43.6021
7.09689,43.6199
7.0534,43.6018
7.05288,43.599
7.08271,43.6084
7.05779,43.6202
7.0932,43.603
7.0882,43.628
7.05767,43.6244
7.09587,43.595
7.06721,43.622
7.07555,43.6111
7.06805,43.6186
7.0874,43.6223
7.06122,43.6118
7.07298,43.6106
7.0582,43.6102
7.05711,43.62
7.09175,43.6052
7.05981,43.6199
7.09443,43.5932
7.10207,43.6276
7.07193,43.6196
7.09672,43.6038
7.07108,43.5945
7.06467,43.6169
7.05139,43.6021
7.08268,43.6058
7.07582,43.603
7.08071,43.6033
7.08871,43.5989
7.10089,43.5986
7.07724,43.5963
7.07467,43.5991
7.05746,43.606
7.10174,43.6215
7.05708,43.5991
7.07131,43.5993
7.09668,43.6136
7.09074,43.6246
7.05896,43.6014
7.0555,43.6077
7.09041,43.6229
7.1011,43.6008
7.09104,43.6147
7.07383,43.62
7.0605,43.6035
7.06777,43.6093
7.06854,43.6164
7.06911,43.6274
7.05228,43.6119
7.06659,43.6226
7.06721,43.6163
7.09961,43.6075
7.09696,43.5969
7.08218,43.623
7.08235,43.6251
7.06396,43.6167
7.05578,43.6133
7.05672,43.6245
7.06538,43.618
7.09349,43.5958
7.0797,43.6088
7.06739,43.6086
7.09251,43.5939
7.09594,43.6042
7.06478,43.6154
7.07404,43.5993
7.06778,43.6028
7.05784,43.6252
7.06102,43.5952
7.05512,43.6048
7.08099,43.6198
7.10165,43.6164
7.0727,43.6205
7.07146,43.594
7.08885,43.603
7.06239,43.6179
7.0716,43.603
7.06183,43.6269
7.0917,43.6211
7.08708,43.6242
7.09375,43.5984
7.07633,43.6079
7.05584,43.5944
7.07287,43.6198
7.05885,43.6171
7.08924,43.6049
7.08451,43.6018
7.05658,43.5936
7.10126,43.6055
7.08364,43.6269
7.06209,43.5928
7.08774,43.5985
7.09515,43.6015
7.05341,43.6255
7.09508,43.6183
7.05853,43.611
7.064,43.6055
7.08554,43.6133
7.09523,43.6171
7.06376,43.6044
7.08302,43.598
7.09335,43.6025
7.05313,43.6224
7.05313,43.6166
7.07946,43.5967
7.07182,43.6134
7.0794,43.6233
7.08851,43.6135
7.09612,43.609
7.0847,43.6236
7.08184,43.6095
7.07461,43.6257
7.09865,43.6153
7.06287,43.5959
7.0673,43.6163
7.06594,43.6263
7.08441,43.5985
7.05223,43.6144
7.0727,43.6009
7.09556,43.6251
7.07553,43.6138
7.0548,43.5952
7.09769,43.6203
7.08044,43.6061
7.09858,43.6218
7.06656,43.6135
7.08527,43.6162
7.07604,43.6164
7.05529,43.5954
7.06856,43.594
7.09214,43.6055
7.09509,43.6227
7.05989,43.5996
7.06246,43.6151
7.08817,43.6116
7.08065,43.6183
7.06412,43.6104
7.05931,43.6227
7.09214,43.6072
7.09531,43.6055
7.05262,43.6123
7.07013,43.6099
7.05312,43.5944
7.08762,43.6037
7.07752,43.6055
7.07621,43.6058
7.06814,43.6045
7.07905,43.5942
7.10083,43.5938
7.08546,43.6102
7.06627,43.6127
7.07354,43.5959
7.06586,43.5939
7.09693,43.6195
7.09204,43.607
7.09318,43.6282
7.07432,43.5931
7.07059,43.6003
7.09108,43.6111
7.06247,43.596
